,files_combined,sig_id,pert_id,pert_iname,moa_v1
155,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_1.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
156,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_10.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
157,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_11.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
158,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_12.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
159,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_13.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
160,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_14.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
161,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_15.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
162,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_16.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
163,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_17.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
164,graphs_combined/AML001_U937_24H_BRD-K68552125_10/graph_18.csv,AML001_U937_24H_BRD-K68552125_10,BRD-K68552125,phorbol-myristate-acetate,PKC activator
165,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_1.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
166,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_10.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
167,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_100.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
168,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_11.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
169,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_12.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
170,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_13.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
171,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_14.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
172,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_15.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
173,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_16.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
174,graphs_combined/AML001_U937_6H_BRD-A75409952_10/graph_17.csv,AML001_U937_6H_BRD-A75409952_10,BRD-A75409952,wortmannin,pi3k_inhibitor
175,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_1.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
176,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_10.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
177,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_11.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
178,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_12.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
179,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_13.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
180,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_14.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
181,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_15.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
182,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_16.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
183,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_17.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
184,graphs_combined/AML001_U937_6H_BRD-K49071277_10/graph_18.csv,AML001_U937_6H_BRD-K49071277_10,BRD-K49071277,securinine,gaba_antagonist
185,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_1.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
186,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_10.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
187,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_100.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
188,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_11.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
189,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_12.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
190,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_13.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
191,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_14.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
192,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_15.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
193,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_16.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
194,graphs_combined/ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4/graph_17.csv,ASG001_MCF7_24H_BRD-A06304526-001-01-0_0.4,BRD-A06304526,alvespimycin,HSP inhibitor
195,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_1.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
196,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_10.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
197,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_100.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
198,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_11.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
199,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_12.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
200,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_13.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
201,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_14.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
202,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_15.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
203,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_16.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
204,graphs_combined/ASG001_PC3_24H_BRD-A06304526-001-01-0_10/graph_17.csv,ASG001_PC3_24H_BRD-A06304526-001-01-0_10,BRD-A06304526,alvespimycin,HSP inhibitor
205,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_1.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
206,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_10.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
207,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_11.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
208,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_12.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
209,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_13.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
210,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_14.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
211,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_15.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
212,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_16.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
213,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_17.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
214,graphs_combined/ASG001_PC3_24H_BRD-A61304759-001-01-0_10/graph_18.csv,ASG001_PC3_24H_BRD-A61304759-001-01-0_10,BRD-A61304759,tanespimycin,HSP inhibitor
215,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_1.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
216,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_10.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
217,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_100.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
218,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_11.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
219,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_12.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
220,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_13.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
221,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_14.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
222,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_15.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
223,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_16.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
224,graphs_combined/BRAF001_A375_24H_BRD-K09951645-001-02-7_10/graph_17.csv,BRAF001_A375_24H_BRD-K09951645-001-02-7_10,BRD-K09951645,dabrafenib,raf_inhibitor
225,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_1.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
226,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_10.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
227,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_11.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
228,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_12.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
229,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_13.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
230,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_14.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
231,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_15.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
232,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_16.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
233,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_17.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
234,graphs_combined/BRAF001_A375_6H_BRD-K16478699-001-05-0_10/graph_18.csv,BRAF001_A375_6H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
235,graphs_combined/BRAF001_A375_6H_BRD-K36862742-001-19-9_10/graph_1.csv,BRAF001_A375_6H_BRD-K36862742-001-19-9_10,BRD-K36862742,hydroflumethiazide,sodium_potassium_chloride_transporter_inhibitor
236,graphs_combined/BRAF001_A375_6H_BRD-K36862742-001-19-9_10/graph_2.csv,BRAF001_A375_6H_BRD-K36862742-001-19-9_10,BRD-K36862742,hydroflumethiazide,sodium_potassium_chloride_transporter_inhibitor
237,graphs_combined/BRAF001_A375_6H_BRD-K36862742-001-19-9_10/graph_3.csv,BRAF001_A375_6H_BRD-K36862742-001-19-9_10,BRD-K36862742,hydroflumethiazide,sodium_potassium_chloride_transporter_inhibitor
238,graphs_combined/BRAF001_A375_6H_BRD-K36862742-001-19-9_10/graph_4.csv,BRAF001_A375_6H_BRD-K36862742-001-19-9_10,BRD-K36862742,hydroflumethiazide,sodium_potassium_chloride_transporter_inhibitor
239,graphs_combined/BRAF001_A375_6H_BRD-K36862742-001-19-9_10/graph_5.csv,BRAF001_A375_6H_BRD-K36862742-001-19-9_10,BRD-K36862742,hydroflumethiazide,sodium_potassium_chloride_transporter_inhibitor
240,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_1.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
241,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_10.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
242,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_100.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
243,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_11.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
244,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_12.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
245,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_13.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
246,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_14.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
247,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_15.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
248,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_16.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
249,graphs_combined/BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10/graph_17.csv,BRAF001_HEK293T_24H_BRD-A19037878-001-01-5_10,BRD-A19037878,trichostatin-a,hdac_inhibitor
250,graphs_combined/BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10/graph_1.csv,BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10,BRD-A96407378,allantoin,cosmetic
251,graphs_combined/BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10/graph_2.csv,BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10,BRD-A96407378,allantoin,cosmetic
252,graphs_combined/BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10/graph_3.csv,BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10,BRD-A96407378,allantoin,cosmetic
253,graphs_combined/BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10/graph_4.csv,BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10,BRD-A96407378,allantoin,cosmetic
254,graphs_combined/BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10/graph_5.csv,BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10,BRD-A96407378,allantoin,cosmetic
255,graphs_combined/BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10/graph_6.csv,BRAF001_HEK293T_24H_BRD-A96407378-001-12-8_10,BRD-A96407378,allantoin,cosmetic
256,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_1.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
257,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_10.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
258,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_100.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
259,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_11.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
260,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_12.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
261,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_13.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
262,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_14.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
263,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_15.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
264,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_16.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
265,graphs_combined/BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625/graph_17.csv,BRAF001_HEK293T_24H_BRD-K09951645-001-02-7_0.625,BRD-K09951645,dabrafenib,raf_inhibitor
266,graphs_combined/BRAF001_HEK293T_24H_BRD-K16478699-001-05-0_10/graph_1.csv,BRAF001_HEK293T_24H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
267,graphs_combined/BRAF001_HEK293T_24H_BRD-K16478699-001-05-0_10/graph_2.csv,BRAF001_HEK293T_24H_BRD-K16478699-001-05-0_10,BRD-K16478699,PLX-4720,raf_inhibitor
268,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_1.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
269,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_10.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
270,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_100.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
271,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_11.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
272,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_12.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
273,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_13.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
274,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_14.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
275,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_15.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
276,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_16.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
277,graphs_combined/BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10/graph_17.csv,BRAF001_HEK293T_24H_BRD-K23984367-001-04-2_10,BRD-K23984367,sorafenib,vegfr_inhibitor
278,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_1.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
279,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_10.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
280,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_100.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
281,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_11.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
282,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_12.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
283,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_13.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
284,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_14.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
285,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_15.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
286,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_16.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
287,graphs_combined/BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10/graph_17.csv,BRAF001_HEK293T_24H_BRD-K81418486-001-15-2_10,BRD-K81418486,vorinostat,hdac_inhibitor
288,graphs_combined/BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10/graph_1.csv,BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10,BRD-K91699951,benzonatate,local anesthetic
289,graphs_combined/BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10/graph_10.csv,BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10,BRD-K91699951,benzonatate,local anesthetic
290,graphs_combined/BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10/graph_100.csv,BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10,BRD-K91699951,benzonatate,local anesthetic
291,graphs_combined/BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10/graph_11.csv,BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10,BRD-K91699951,benzonatate,local anesthetic
292,graphs_combined/BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10/graph_12.csv,BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10,BRD-K91699951,benzonatate,local anesthetic
293,graphs_combined/BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10/graph_13.csv,BRAF001_HEK293T_24H_BRD-K91699951-001-07-8_10,BRD-K91699951,benzonatate,local anesthetic
