"","x"
"251","CCCn1c(=O)c(C)cn2nc(N)nc12"
"252","COc1cc(C(=O)N2CCOCC2)cc(OC)c1OC"
"253","C[C@H](CCC(=O)NCC(=O)O)[C@H]1CC[C@H]2[C@H]3[C@H](C[C@H](O)[C@@]21C)[C@@]1(C)CC[C@@H](O)C[C@H]1C[C@H]3O"
"254","CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1"
"255","CCCN1C[C@H](CSC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21"
"256","O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1"
"257","CN(C)CCCN1c2ccccc2Sc2ccc(C(F)(F)F)cc21"
"258","OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1"
"259","CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2"
"260","C=Cc1c(C)c2cc3nc(cc4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CCC(=O)O)c(CCC(=O)OC)c4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC"
"261","CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2"
"262","O=C1CCCC2C3CC(CN12)[C@@H]1CCCCN1C3"
"263","S=P(N1CC1)(N1CC1)N1CC1"
"264","CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1"
"265","O=C(O)CCc1c(C(=O)O)[nH]c2cc(Cl)cc(Cl)c12"
"266","COc1cc2ccc(=O)oc2c(O)c1O"
"267","c1ccc2nc(N3CCNCC3)ccc2c1"
"268","c1ccc(C2CN3CCSC3=N2)cc1"
"269","COC(=O)Nc1nc2cc(C(=O)c3cccs3)ccc2[nH]1"
"270","Cc1cc(=O)n(-c2ccccc2)n1C"
"271","CCCc1nc(C(C)(C)O)c(C(=O)OCc2oc(=O)oc2C)n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1"
"272","COc1ccc2[nH]c3c(c2c1)CCN=C3C"
"273","CC(=O)Nc1ccc(OCC(O)CNC(C)C)cc1"
"274","Cc1ncc([N+](=O)[O-])n1CC(O)CCl"
"275","C[C@]12CCC3c4ccc(O)cc4CCC3C1CC[C@@H]2OC(=O)CCC1CCCC1"
"276","O=C1C=CC(=O)C2=C1C1c3ccccc3C2c2ccccc21"
"277","CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O"
"278","Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C"
"279","c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1"
"280","C[C@]12C[C@H](O)C3C(CCC4=CC(=O)C=C[C@@]43C)C1CC[C@]2(O)C(=O)CO"
"281","CC(=O)[C@H]1CCC2C3CC=C4C[C@@H](OC(=O)CCC(=O)O)CC[C@]4(C)C3CC[C@@]21C"
"282","COc1cc2c(cc1OC)C1Cc3ccc(OC)c(OC)c3CN1CC2"
"283","C[C@]12CCC3C(CCC4=CC(=O)CC[C@@]43C)C1CC[C@@H]2O"
"284","Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C"
"285","NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O"
"286","C#C[C@]1(O)CCC2C3CCC4=Cc5oncc5C[C@]4(C)C3CC[C@@]21C"
"287","CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1"
"288","O=c1cc(N2CCOCC2)oc2c1ccc1ccccc12"
"289","CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1"
"290","CC(C)(C)c1ccc(C=CC(=O)Nc2ccc3c(c2)OCCO3)cc1"
"291","O=C1NC(c2cccc([N+](=O)[O-])c2)=CCN1c1ccccc1O"
"292","CN1CCC(=C2c3ccccc3CCc3sccc32)CC1"
"293","CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13"
"294","CCCCCCCCNC(=O)C(Cc1ccc(OCc2ccncc2)cc1)NC(=O)C1CCC(CN)CC1"
"295","CCC(C)C(=O)c1c(O)c(C)c2oc3c(C)c(O)c(C(=O)C(C)CC)c(O)c3c2c1O"
"296","C=C[C@]12CN(C)[C@@H]3[C@H]4COC(CC41)[C@]1(C(=O)Nc4ccccc41)[C@H]32"
"297","CN1CC(CNC(=O)OCc2ccccc2)CC2c3cccc4c3c(cn4C)CC21"
"298","CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"299","CO[C@@H]1C[C@H](O[C@H]2CC[C@]3(C)C4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)O[C@H](C)[C@@H]1O"
"300","CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12"
"301","c1cc2c(cc1C1CCCCC1)c1c3n2CCNC3CCC1"
"302","CCCNC(=O)[C@H]1O[C@@H]1C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)OC)C(C)CC"
"303","C[C@H]1O[C@@H](OC2CC[C@]3(C=O)[C@H]4CC[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)C[C@H](O)[C@@H]1O"
"304","CC[C@@H](C(=O)C(C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(=O)O)C1OC(CC)(C2CC[C@](O)(CC)[C@H](C)O2)C[C@@H]1C"
"305","COc1c(O)c2c(=O)cc3c4c5c(cc(O)c6c(=O)c(OC)c(CC(C)O)c(c(c1CC(C)O)c24)c65)OCO3"
"306","CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21"
"307","CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2"
"308","CC/C(=C(\c1ccc(O)cc1)c1ccc(OCCN(C)C)cc1)c1ccccc1"
"309","Ic1cccc(CSc2nnc(-c3ccncc3)o2)c1"
"310","CCCOc1ccc(Br)cc1-c1cc(-c2ccc(Cl)cc2)[nH]c1-c1ccncc1"
"311","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O"
"312","O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21"
"313","CN1Cc2c(ccc3c2OCO3)[C@H]2[C@@H](O)Cc3cc4c(cc3[C@H]21)OCO4"
"314","O=C1Nc2ccc(I)cc2C1=Cc1cc(Br)c(O)c(Br)c1"
"315","CC(C)N(CCC(=O)c1ccc2ccccc2c1)Cc1ccccc1"
"316","COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC"
"317","CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1"
"318","Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12"
"319","CCN(CC)CC1CCN(c2ncc3ncnc(Nc4ccc(F)c(Cl)c4)c3n2)CC1"
"320","COc1cc2c3cc1Oc1c(OC)c(OC)cc4c1[C@@H](Cc1ccc(OC(=O)c5ccc([N+](=O)[O-])cc5)c(c1)Oc1ccc(cc1)C[C@@H]3N(C)CC2)N(C)CC4"
"321","CC(C)[C@H](CO)Nc1nc(Nc2cccc(Cl)c2)c2ncn(C(C)C)c2n1"
"322","O=C1Nc2ccccc2C1=C1Nc2ccccc2C1=NO"
"323","O=C(CCCc1ccc(-c2ccccc2F)cc1)Nc1ccc(O)cc1"
"324","C=C1/C(=C\C=C2/CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)/C=C/[C@@H](O)C2CC2)C[C@@H](O)C[C@@H]1O"
"325","COc1c2occc2cc2ccc(=O)oc12"
"326","Clc1ccc2ncnc(NCc3ccc4c(c3)OCO4)c2c1"
"327","COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1"
"328","CCCN(CCC)CCc1ccc(O)c(O)c1"
"329","C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)C(=O)CCl"
"330","CN(C)c1ccc(/C=C2\C(=O)Nc3ccccc32)c2ccccc12"
"331","CC1(C)C(=O)N=C2c3ccccc3C(=O)C(=O)C21"
"332","O=C1/C(=C/c2ccccc2)C[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5"
"333","COc1c2c(nc3ccccc13)OC(C(C)(O)CO)C2"
"334","C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](C3=CC(=O)OC3)CC[C@]12O"
"335","CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2C(=O)CCC2=O)[C@@H]2O[C@@H]2C1=O"
"336","CN1C2CC[C@H]1C[C@@H](OC(=O)C(O)c1ccccc1)C2"
"337","CC(=O)[C@@]1(O)CCC2C3C[C@H](C)C4=CC(=O)C=CC4(C)[C@@]3(F)[C@@H](O)C[C@@]21C"
"338","CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C"
"339","CCCC(C)C1(CC)C(=O)NC(=O)NC1=O"
"340","O=C1CCC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C1O5"
"341","CC(C)CC(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C"
"342","COc1cc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC"
"343","CC1(C)Oc2ccc3ccc(=O)oc3c2CC1O"
"344","CC(C)[C@@]1(NC(=O)[C@@H]2CC3c4cccc5[nH]cc(c45)C[C@H]3N(C)C2)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H](Cc3ccccc3)N2C1=O"
"345","COC(=O)C1C2CC3c4[nH]c5cc(OC)ccc5c4CCN3CC2CC(OC(=O)c2cc(OC)c(OC)c(OC)c2)C1OC"
"346","Clc1cncc(N2CCNCC2)n1"
"347","O=c1cc(N2CCOCC2)oc2c(-c3ccccc3)cccc12"
"348","Cc1nc2sccn2c(=O)c1CCN1CCC(=C(c2ccccc2)c2ccc(F)cc2)CC1"
"349","Nc1ccc(-c2nc3ccc(-c4nc5ccc(N)cc5[nH]4)cc3[nH]2)cc1"
"350","O=C(O)COc1cccc(-c2ocnc2-c2nc(-c3ccccc3)c(-c3ccccc3)o2)c1"
"351","CN1CCCC(CC2c3ccccc3Sc3ccccc32)C1"
"352","NC(=O)OCC(O)COc1ccc(Cl)cc1"
"353","OC(c1ccccc1)C1CCN(CCc2ccccc2)CC1"
"354","COc1ccc(C2CC(=O)c3ccc(OC)cc3O2)cc1"
"355","Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1"
"356","Cc1cc(=O)oc2cc(O)ccc12"
"357","Clc1cccc(SC2CCNCC2)n1"
"358","CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1"
"359","O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1"
"360","O=C1NCCN1c1ncc([N+](=O)[O-])s1"
"361","C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl"
"362","CC(/C=C/c1cccc(Oc2ccc(F)cc2)c1)N(O)C(N)=O"
"363","Cc1c(O)c(C(=O)CC(C)C)c2oc3c(C(=O)CC(C)C)c(O)c(C)c(O)c3c2c1O"
"364","c1ccc(CNc2ncnc3ccccc23)cc1"
"365","O=C(c1ccccc1)c1ccc(N2CCOCC2)cc1O"
"366","CNC(C)C(O)c1ccccc1"
"367","CN(C(=O)c1ccc(Cl)c(Cl)c1)[C@@H]1CCCC[C@@H]1N1CCCC1"
"368","N=C(NC(=O)c1nc(Cl)c(N)nc1N)Nc1ccccc1"
"369","O=C(Nc1cccc(C(F)(F)F)c1)Nc1cc(Cl)ccc1C(=O)O"
"370","NC(=O)CNCCC(c1ccccc1)c1ccccc1"
"371","COc1ccc2cc(CCC(C)=O)ccc2c1"
"372","COc1ccccc1N1CCN(CCN2C(=O)c3ccccc3C(C)(C)C2=O)CC1"
"373","C1CCC(C(CC2CCCCN2)C2CCCCC2)CC1"
"374","CC(C)(O)/C=C/C(=O)[C@](C)(O)C1[C@H](O)C[C@@]2(C)C3CC=C4C(CC(=O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C"
"375","C[C@@H]1CC[C@H]2[C@@H](C)C(OC(=O)CCC(=O)O)OC3O[C@]4(C)CC[C@@H]1[C@]32OO4"
"376","COc1ccc(C(=O)CC2(O)C(=O)Nc3c(Cl)ccc(Cl)c32)cc1"
"377","C/C=C(\C)C(=O)OC1C(C)=C2C(C1OC(=O)CCCCCCC)C(C)(OC(C)=O)CC(OC(=O)CCC)C1(O)C2OC(=O)C1(C)O"
"378","O=C1N[C@@H]2C(=C[C@H](O)[C@@H](O)[C@H]2O)c2cc3c(c(O)c21)OCO3"
"379","C[C@@]1(C(=O)Nc2ccc(F)nc2)CCCN1c1nc(Nc2cc(C3CC3)n[nH]2)c2cccn2n1"
"380","CN(C)c1ccc2nc3ccc(N(C)C)cc3[s+]c2c1"
"381","CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1"
"382","O=C(Nc1cccc(NC(=O)c2cccc(O)c2O)c1)c1cccc(O)c1O"
"383","COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)NC(=O)C(C)(C)O4)n2)cc(OC)c1OC"
"384","C=C1[C@@H](C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23OC(=O)/C=C/[C@H](O)CCC[C@@H](C)C/C=C/[C@H]3[C@@H]1O"
"385","CC(C)c1ccccc1Cc1cc(C(=O)Nc2ccc(S(=O)(=O)c3ccccc3C(C)(C)C)cc2)c(O)c(O)c1O"
"386","O=C(O)c1ccc2cc(-c3ccc(O)c(C45CC6CC(CC(C6)C4)C5)c3)ccc2c1"
"387","N#Cc1ccc(COC[C@H]2O[C@@H](n3c(NCc4ccc(Cl)c(Cl)c4)nc4c(N)ncnc43)[C@H](O)[C@@H]2O)cc1"
"388","Cc1cc(N2CCOCC2)cc2[nH]c(-c3c(NC[C@@H](O)c4cccc(Cl)c4)cc[nH]c3=O)nc12"
"389","CN(C)C(=O)n1nnnc1Cc1ccc(-c2ccccc2)cc1"
"390","CCNC(=O)c1noc(-c2cc(C(C)C)c(O)cc2O)c1-c1ccc(CN2CCOCC2)cc1"
"391","O=C1NC(=O)/C(=C\c2ccc3nccnc3c2)S1"
"392","O=C(NCCCNc1nc(Nc2cccc(NC(=O)N3CCCC3)c2)ncc1I)c1cccs1"
"393","NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(N)=O"
"394","COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC"
"395","C=CCn1c(=O)c2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc2n1-c1cccc(C(C)(C)O)n1"
"396","S=C=NCCc1ccccc1"
"397","c1cc(NCCc2c[nH]c3ccccc23)cc(Nc2ccncc2)c1"
"398","O=C(Nc1ccc([N+](=O)[O-])cc1O)Nc1ccccc1Br"
"399","CCOC(=O)/C=C\n1nnc(-c2cccc(Cl)c2)n1"
"400","CC[C@@H]1C(=O)N(C)c2cnc(Nc3ccc(C(=O)NC4CCN(C)CC4)cc3OC)nc2N1C1CCCC1"
"401","NC1=C(Cl)C(=O)c2ccccc2C1=O"
"402","COc1ccc(-c2ccc3c(N4CCOCC4)nc(N4C[C@H](C)O[C@H](C)C4)nc3n2)cc1CO"
"403","NS(=O)(=O)OC[C@@H]1C[C@@H](n2ccc3c(N[C@H]4CCc5ccccc54)ncnc32)C[C@@H]1O"
"404","Oc1cccc(-c2nc(N3CCOCC3)c3oc4ncccc4c3n2)c1"
"405","NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1"
"406","CC(C)(C)C(=O)OCOP(=O)(OCOC(=O)C(C)(C)C)C(C)(Oc1ccc(O)cc1)P(=O)(OCOC(=O)C(C)(C)C)OCOC(=O)C(C)(C)C"
"407","CC(C)(C)OC(=O)Nc1ccc(-c2cc(C(=O)NCCCCCCC(=O)NO)no2)cc1"
"408","COc1ccc(-c2ccc3c(N4CCOC[C@@H]4C)nc(N4CCOC[C@@H]4C)nc3n2)cc1CO"
"409","COc1cc2c(NC3CCN(C)CC3)nc(N3CCCN(C)CC3)nc2cc1OCCOCCN(C)C"
"410","CC1=CC(=O)c2ccccc2C1=O"
"411","COc1cc2ncn(-c3cc(OCc4ccccc4C(F)(F)F)c(C(N)=O)s3)c2cc1OC"
"412","COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1"
"413","C=CCc1cccc(/C=N/NC(=O)CN2CCN(Cc3ccccc3)CC2)c1O"
"414","OC[C@H]1O[C@@H](n2cnc3c(NCc4ccco4)ncnc32)[C@H](O)[C@@H]1O"
"415","CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CCC(O)CC(O)CC(=O)O"
"416","OC(CN1CCNCC1)Cn1c2ccc(Br)cc2c2cc(Br)ccc21"
"417","COc1ccc(N(C(=O)CCl)C(C(=O)NCCc2ccccc2)c2cccs2)cc1Cl"
"418","CCP(CC)(CC)=[Au]SC1CC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O"
"419","Cc1onc(C(=O)N2CCN(C(c3ccc(Cl)cc3)c3ccc(Cl)cc3)CC2)c1[N+](=O)[O-]"
"420","COc1cc(/C=C/C(=O)N2CCCCC2=O)cc(OC)c1OCCN1CCOCC1"
"421","CC(C)n1nc(-c2ccc3cn[nH]c3c2)c2c(N)ncnc21"
"422","O=c1[nH]c2ccccc2n1C1CCN(Cc2ccc(-c3nc4cc5[nH]cnc5cc4nc3-c3ccccc3)cc2)CC1"
"423","COc1ccc(N(C(=O)c2ccccc2)S(=O)(=O)c2cc(OC)ccc2OC)cc1"
"424","CCN1CCN(CC(=O)Nc2ccc(-c3cccc4c(=O)cc(N5CCOCC5)oc34)c3sc4ccccc4c23)CC1"
"425","Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1"
"426","CC(C)c1ccc(Cn2ccc3c4c(N)nc(NC5CC5)nc4ccc32)cc1"
"427","C=C(N)c1cc2c(-c3cccc(-c4ccccc4)c3)cnc(N)c2s1"
"428","Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O"
"429","CC[n+]1c(/C=C/N(C)c2ccccc2)n(-c2ccccc2)c2ccc(-c3nc4ccccc4s3)cc21"
"430","c1ccc2[nH]c(CCn3c4ccccc4c4ccccc43)nc2c1"
"431","O=C(NC1CC1)c1cc(-c2cccs2)on1"
"432","COC(=O)c1ccc([C@@H]2c3[nH]c4ccccc4c3C[C@@H](C(=O)OC)N2C(=O)CCl)cc1"
"433","CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(Cl)cc32)c1C"
"434","O=C1[C@H](Cc2ccc(O)cc2)N2C(=O)CCN(C(=O)NCc3ccccc3)[C@H]2CN1Cc1cccc2ccccc12"
"435","Cc1ccc(/C=C2/CNC/C(=C\c3ccc(C)cc3)C2=O)cc1"
"436","CC(C)C[C@H](NC(=O)CNC(=O)c1cc(Cl)ccc1Cl)B(O)O"
"437","Cn1c(=O)c([N+](=O)[O-])c(Cl)c2ccccc21"
"438","CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C"
"439","CC(C)N1C(=O)S/C(=C/c2ccc(Sc3nc4ccccc4[nH]3)o2)C1=O"
"440","O=S1(=O)Nc2c(ccc3cccnc23)-c2ccccc21"
"441","Cc1cc(CCc2ccc3cc(N(C)C)ccc3[n+]2C)c(C)n1-c1ccccc1"
"442","CCN1CCN(C(c2cccnc2)c2cc(Cl)c3cccnc3c2O)CC1"
"443","Nc1cc(N2CCCCC2)nc(N)[n+]1[O-]"
"444","CCc1c2c(nc3ccc(O)cc13)-c1cc3c(c(=O)n1C2)COC(=O)C3(O)CC"
"445","OCc1ccc(-c2ccc(-c3ccc(CO)s3)o2)s1"
"446","CN(C)Cc1ccc(-c2nc3cccc4c3n2CCNC4=O)cc1"
"447","c1ccc2c(-c3cnn4cc(-c5ccc(N6CCNCC6)cc5)cnc34)ccnc2c1"
"448","CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)C(F)(F)F"
"449","CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21"
"450","COc1ccc(-c2ccccc2)cc1NS(=O)(=O)c1cc(Cl)cc(Cl)c1O"
"451","O=C(Oc1ccc([N+](=O)[O-])cc1)N1CCC(C(O)(c2ccc3c(c2)OCO3)c2ccc3c(c2)OCO3)CC1"
"452","Cc1ccc([N+](=O)[O-])cc1S(=O)(=O)N(C)/N=C/c1cnc2ccc(Br)cn12"
"453","C/C=C/C/C=C/CCC(=O)[C@H]1O[C@H]1C(N)=O"
"454","Cn1cc(C2=C(c3ccc(Cl)cc3Cl)C(=O)NC2=O)c2ccccc21"
"455","CC1=NN(c2ccc(C(=O)O)cc2)C(=O)/C1=C/c1ccc(-c2cc(C)c(C)cc2[N+](=O)[O-])o1"
"456","CC(C)n1cnc2c(NCc3ccccc3)nc(NCCO)nc21"
"457","CC(C)c1cnc(NC(=O)Cc2ccccc2)s1"
"458","COc1ccc(/C=C/C(=O)CC(=O)/C=C/c2cccc(O)c2OC)cc1O"
"459","COCCn1c2c([n+](Cc3cnccn3)c1C)C(=O)c1ccccc1C2=O"
"460","C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C\CC[C@@]1(C)O[C@H]21"
"461","CSc1nc(-c2ccc(C)cc2)nc(C(Cl)Cl)n1"
"462","CC(Nc1nc(N2CCCC2)nc2ccccc12)c1ccccc1"
"463","CC(C)[C@]12O[C@H]1[C@@H]1O[C@@]13[C@@]1(C)CCC4=C(COC4=O)C1C[C@@H]1O[C@@]13[C@@H]2O"
"464","CCCCCCCCCCCCCC(=O)OC1C(C)C2(O)C(C=C(CO)CC3(O)C(=O)C(C)=CC32)C2C(C)(C)C12OC(C)=O"
"465","CC1=CC23C(=O)C(C=C(COC(=O)c4ccccc4)C(O)C2(O)C1OC(=O)c1ccccc1)C1C(CC3C)C1(C)C"
"466","CC(C(=O)Nc1cccc(/N=C/c2c(O)ccc3ccccc23)c1)c1ccccc1"
"467","Cc1cc(C)c(S(=O)(=O)Nc2cccc(C(F)(F)F)c2)c(C)c1"
"468","CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O"
"469","CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2nccs2)cc1"
"470","CCCC(=O)Nc1ncnc2c1ncn2C1OC2COP(=O)(O)OC2C1OC(=O)CCC"
"471","Cc1ccc(C(=O)Cn2c3c(sc2=N)CCCC3)cc1"
"472","CN(NC(=O)CC(=O)NN(C)C(=S)c1ccccc1)C(=S)c1ccccc1"
"473","COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1"
"474","Cc1ccc(S(=O)(=O)/C=C/C#N)cc1"
"475","C1COC(NC(C2CC2)C2CC2)=N1"
"476","Cc1ccc(-n2c(N)c(C#N)c(-c3ccccc3)c(C#N)c2=O)cc1"
"477","CCCN1C(C)=C(C(=O)OC)C(c2cccc([N+](=O)[O-])c2)C(C(=O)ON2CCC(c3ccccc3)(c3ccccc3)CC2)=C1C"
"478","CS(=O)CCCCN=C=S"
"479","CN1c2ccccc2C(=O)N2CCc3c([nH]c4ccccc34)C21"
"480","O=C(COc1c(Cl)cc(Cl)cc1Cl)N/N=C/c1ccc[nH]1"
"481","CN(C)CCCN1c2ccccc2Sc2ccccc21"
"482","Cc1ccc2c(c1)-c1ccc3cccnc3c1NS2(=O)=O"
"483","O=C(/C=C/c1ccc(O)cc1)c1ccc(O)cc1O"
"484","Cc1cc(C(=O)CN2C(=O)CCC2=O)c(C)n1Cc1ccccc1"
"485","C[C@H]1CCCCO[C@@H](CN(C)S(=O)(=O)c2ccc(F)cc2)[C@H](C)CN([C@@H](C)CN(C)C)C(=O)c2cc(NC(=O)Nc3ccccc3)ccc2O1"
"486","CCCS(=O)(=O)Nc1ccc(F)c(C(=O)c2c[nH]c3ncc(-c4ccc(Cl)cc4)cc23)c1F"
"487","COc1c2c(c(O)c3c4c(c(C)cc13)[C@@H]1O[C@@]3(C(OC)OC)O[C@@H]1[C@@](O)(O4)[C@@]31CO1)C(=O)[C@@H](O)C[C@@H]2O"
"488","O=C(CCCCCCCn1cc(-c2cccnc2)nn1)Nc1ccccc1-c1ccccc1"
"489","CCCc1cc(-c2nc(-c3ccc(C)cc3)cs2)ccn1"
"490","Cn1cnc(=N)c2nc[nH]c21"
"491","O=C(CN1C2=NCCN2c2ccccc21)c1ccc(-c2ccccc2)cc1"
"492","Cc1nnc(C(C)C)n1C1CC2CCC(C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1"
"493","CC1OC(n2cnc3c(N)ncnc32)CC1O"
"494","CCCC[C@@H](C)/C=C(C)/C=C(\C)C(=O)NC1=C[C@@](O)(/C=C/C=C/C=C/C(=O)NC2C(=O)CCC2=O)[C@@H]2OC2C1=O"
"495","CN1c2cc3c(cc2N=C(c2ccc(C(=O)O)cc2)c2ccccc21)C(C)(C)CCC3(C)C"
"496","COc1ccc2c(c1)c(CCN1CCOCC1)c(C)n2C(=O)c1cccc(Cl)c1Cl"
"497","O=C(CCc1ccc(O)cc1)c1c(O)cc(O)cc1O"
"498","CN(C)CCCNc1c2c(=O)n(C)c(=O)nc-2n(C)c2ccccc12"
"499","CCC(C)(C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21"
"500","O=C(O)c1ccc(-c2ccc3cc(C45CC6CC(CC(C6)C4)C5)c(O)cc3c2)cc1"
"501","CN(C)CC[C@H](CSc1ccccc1)Nc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2)cc1[N+](=O)[O-]"
"502","O=C(NCCN1CCC2(CC1)C(=O)NCN2c1ccccc1)c1ccc2ccccc2c1"
"503","CC(C)C[C@@H](C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1)[C@H](O)C(=O)NO"
"504","O=C(Nc1cc(Cl)cc2c1[nH]c1cnccc12)c1cccnc1"
"505","CC1CC2C3CCC4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO"
"506","c1ccc2c(-c3ccncc3)c[nH]c2c1"
"507","CC(Oc1ccc(O)cc1)(P(=O)(O)O)P(=O)(O)O"
"508","CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)Nc1cccc2ncccc12)C(C)C"
